add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16078,21221
QueryType.A,True,,8945,13845
QueryType.A,True,,9803,14906
QueryType.CNAME,True,,13585,18505
QueryType.A,True,,8945,14058
QueryType.CNAME,True,,17043,22053
QueryType.A,True,,24389,29441
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18293,23308
QueryType.A,True,,8544,14247
QueryType.A,True,,9026,16779
QueryType.A,True,,12284,17351
QueryType.A,True,,7541,12302
QueryType.A,True,,12471,17241
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16087,20756
QueryType.A,True,,7945,20045
QueryType.A,True,,11215,16107
QueryType.A,True,,8679,13887
QueryType.CNAME,True,,17630,22699
QueryType.A,True,,9307,14983
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),21538,26673
QueryType.A,True,,26844,32327
QueryType.A,True,,8439,14163
QueryType.A,True,,9459,15790
QueryType.CNAME,True,,16822,21986
QueryType.A,True,,9199,14475
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20694,26388
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17581,23795
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18255,24141
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16819,22344
QueryType.A,True,,9096,14877
QueryType.A,True,,12505,18128
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16551,21830
QueryType.A,True,,10042,15587
QueryType.A,True,,13419,19031
QueryType.A,True,,9293,14846
QueryType.A,True,,11571,16808
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),21410,26428
QueryType.CNAME,True,,15688,23271
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17998,25575
QueryType.CNAME,True,,17028,23354
QueryType.A,True,,12883,19535
QueryType.A,True,,9769,15583
QueryType.CNAME,True,,16007,21227
QueryType.A,True,,11992,17562
QueryType.CNAME,True,,15150,20520
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18929,24407
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),31383,36865
QueryType.A,True,,10959,16880
QueryType.A,True,,12056,18300
QueryType.A,True,,9966,15415
QueryType.A,True,,9444,14868
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19088,23972
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16163,22106
QueryType.A,True,,14942,20699
QueryType.A,True,,10978,16626
QueryType.A,True,,9168,14320
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18142,23355
QueryType.A,True,,9722,15310
QueryType.A,True,,11715,17128
QueryType.A,True,,8495,16155
QueryType.A,True,,9619,15045
QueryType.A,True,,14338,19557
QueryType.CNAME,True,,26860,32239
QueryType.CNAME,True,,17247,22100
QueryType.CNAME,True,,14757,19741
QueryType.A,True,,9830,14861
QueryType.A,True,,10678,15709
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17897,22764
QueryType.A,True,,10931,16557
QueryType.A,True,,10494,15684
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15103,19985
QueryType.A,True,,10490,15596
QueryType.A,True,,8934,14040
QueryType.A,True,,9257,13859
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19246,23961
QueryType.CNAME,True,,14615,20825
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17889,23524
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15502,21001
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16793,22166
QueryType.CNAME,True,,14395,19567
QueryType.A,True,,8455,14155
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19459,24545
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15649,20697
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16911,22394
QueryType.A,True,,8281,13526
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15742,20683
QueryType.CNAME,True,,15785,21332
QueryType.A,True,,8412,13992
QueryType.A,True,,8595,13491
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20076,24810
QueryType.A,True,,8431,13601
QueryType.CNAME,True,,16961,21601
QueryType.A,True,,8925,14010
QueryType.A,True,,8089,12805
QueryType.A,True,,13077,17747
QueryType.CNAME,True,,17510,22605
QueryType.A,True,,8156,13414
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17890,23212
QueryType.A,True,,9345,14687
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),28467,33273
QueryType.A,True,,9644,14570
QueryType.A,True,,8644,13182
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),22898,28358
QueryType.A,True,,7980,12934
QueryType.A,True,,9845,14472
QueryType.A,True,,8428,13050
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20288,25128
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15634,20735
QueryType.A,True,,9035,14557
QueryType.A,True,,10509,17760
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17010,21942
QueryType.A,True,,8481,13716
QueryType.A,True,,10341,15153
QueryType.A,True,,8515,13318
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17753,22393
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14598,19755
QueryType.A,True,,8070,12886
QueryType.CNAME,True,,18165,23164
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),31178,36231
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17713,22948
QueryType.CNAME,True,,15076,19967
QueryType.A,True,,13206,18566
QueryType.A,True,,14606,19312
QueryType.A,True,,8997,14126
QueryType.A,True,,10220,25996
QueryType.A,True,,9613,14450
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16179,21201
QueryType.CNAME,True,,16265,21451
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15950,21141
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16961,23030
QueryType.A,True,,9454,14977
QueryType.A,True,,10955,16119
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17606,23030
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15130,22446
QueryType.A,True,,7987,13042
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18650,24083
QueryType.A,True,,9447,14746
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20306,25343
QueryType.A,True,,9155,14284
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14770,19645
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17253,22542
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14860,20051
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16872,22058
QueryType.CNAME,True,,13931,19050
QueryType.A,True,,9935,15244
QueryType.A,True,,12704,17740
QueryType.A,True,,9370,14301
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17621,23121
QueryType.A,True,,8941,14245
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15495,20697
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17308,22229
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17211,22800
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17777,23331
QueryType.A,True,,8396,13919
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14924,19875
QueryType.A,True,,10431,16658
QueryType.A,True,,8042,13411
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16009,20717
QueryType.A,True,,11311,16625
QueryType.CNAME,True,,16616,27284
QueryType.CNAME,True,,17327,22409
QueryType.A,True,,8729,14127
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16284,21208
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17471,22618
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15077,20264
QueryType.CNAME,True,,18277,23626
QueryType.A,True,,8584,14262
QueryType.CNAME,True,,13953,18987
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),30423,35642
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14911,20351
QueryType.A,True,,8641,14230
QueryType.A,True,,11382,16393
QueryType.A,True,,8072,12908
QueryType.A,True,,12155,17200
QueryType.A,True,,8798,14021
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17798,22670
QueryType.A,True,,10545,15647
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15247,20155
QueryType.A,True,,11164,16371
QueryType.CNAME,True,,15655,20493
QueryType.A,True,,9538,14693
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17110,21780
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14803,20542
QueryType.A,True,,8876,13886
QueryType.A,True,,12228,17263
QueryType.A,True,,8429,13456
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),21441,26291
QueryType.CNAME,True,,15152,23159
QueryType.CNAME,True,,27007,32597
QueryType.A,True,,9692,15065
QueryType.CNAME,True,,13480,18411
QueryType.A,True,,10810,16061
QueryType.CNAME,True,,14146,18968
QueryType.A,True,,8403,13494
QueryType.A,True,,13697,18361
QueryType.A,True,,8415,12872
QueryType.A,True,,10556,15356
QueryType.A,True,,8024,12501
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17851,22348
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15372,20448
QueryType.A,True,,8939,13704
QueryType.A,True,,13457,27308
QueryType.CNAME,True,,14528,19262
QueryType.A,True,,9294,14692
QueryType.A,True,,10989,15790
QueryType.A,True,,8434,13008
QueryType.CNAME,True,,16125,20730
QueryType.A,True,,8134,12932
QueryType.A,True,,11414,17316
QueryType.A,True,,14144,21125
QueryType.A,True,,8545,13237
QueryType.A,True,,7969,12364
QueryType.A,True,,13077,17406
QueryType.A,True,,8239,12470
QueryType.CNAME,True,,17936,22418
QueryType.A,True,,9307,14395
QueryType.A,True,,8873,13251
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),25613,30186
QueryType.CNAME,True,,14753,19814
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18028,39342
QueryType.CNAME,True,,14240,19558
QueryType.A,True,,8600,13703
QueryType.A,True,,11967,17133
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15250,20134
QueryType.A,True,,12192,17034
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15229,19855
QueryType.A,True,,8636,13925
QueryType.A,True,,11023,15962
QueryType.A,True,,8973,13871
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20116,25174
QueryType.A,True,,8590,16088
QueryType.A,True,,8362,13177
QueryType.A,True,,9415,13976
QueryType.A,True,,7908,14688
QueryType.CNAME,True,,14704,19502
QueryType.A,True,,9252,17505
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18376,24303
QueryType.A,True,,10782,16040
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15972,21008
QueryType.A,True,,8682,13735
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17327,22015
QueryType.CNAME,True,,14163,19517
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19963,25698
QueryType.A,True,,9106,15002
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17515,22393
QueryType.A,True,,8892,13955
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16162,20833
QueryType.A,True,,11174,16384
QueryType.A,True,,8308,13377
QueryType.A,True,,9518,14384
QueryType.A,True,,12654,17765
QueryType.CNAME,True,,14512,19498
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18171,23285
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15891,21776
QueryType.CNAME,True,,13898,19006
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17467,22773
QueryType.A,True,,10171,15557
QueryType.A,True,,10353,15478
QueryType.A,True,,11268,16165
QueryType.A,True,,7794,14795
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17702,22641
QueryType.CNAME,True,,14249,19721
QueryType.CNAME,True,,15542,21873
QueryType.A,True,,9130,14321
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20875,25994
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16763,22037
QueryType.A,True,,9339,15151
QueryType.A,True,,8403,13348
QueryType.CNAME,True,,15961,20909
QueryType.A,True,,8397,13500
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19286,24354
QueryType.A,True,,8581,14351
QueryType.CNAME,True,,13940,18835
QueryType.CNAME,True,,16151,21403
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15380,20586
QueryType.CNAME,True,,16571,21729
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15199,20222
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),28336,33889
QueryType.CNAME,True,,27416,33028
QueryType.A,True,,8441,13776
QueryType.A,True,,9601,14647
QueryType.A,True,,10696,15509
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15014,19708
QueryType.A,True,,10964,15672
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16630,21390
QueryType.A,True,,8515,13846
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18501,23164
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15224,20157
QueryType.A,True,,11327,17395
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14820,20011
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16756,21588
QueryType.A,True,,8276,13479
QueryType.CNAME,True,,16123,21243
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16882,22065
QueryType.A,True,,9517,14829
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15014,19788
QueryType.A,True,,11222,16133
QueryType.A,True,,8028,13120
QueryType.A,True,,7807,12451
QueryType.A,True,,12059,16587
QueryType.A,True,,8171,12754
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17630,22051
QueryType.A,True,,8163,13082
QueryType.A,True,,8444,13033
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17499,22348
QueryType.A,True,,9678,15004
QueryType.CNAME,True,,18236,23020
QueryType.A,True,,10101,15546
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20570,25772
QueryType.A,True,,7977,13065
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15284,20056
QueryType.CNAME,True,,15831,20776
QueryType.CNAME,True,,15976,21218
QueryType.CNAME,True,,15376,22497
QueryType.A,True,,9962,14952
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15796,21592
QueryType.A,True,,10333,15355
QueryType.CNAME,True,,13855,18664
QueryType.A,True,,8806,13643
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),26101,30828
QueryType.CNAME,True,,13720,19289
QueryType.A,True,,8474,13512
QueryType.CNAME,True,,15698,20652
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14737,19757
QueryType.A,True,,8693,15836
QueryType.A,True,,8640,15216
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18253,23182
QueryType.A,True,,8077,13339
QueryType.A,True,,8978,13850
QueryType.A,True,,10911,15748
QueryType.A,True,,7770,12371
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16294,21016
QueryType.A,True,,8023,13391
QueryType.CNAME,True,,15999,20719
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16671,21742
QueryType.A,True,,9085,14220
QueryType.A,True,,7639,12506
QueryType.A,True,,9614,13994
